NRScode,Station,Latitude,Longitude,SampleDateLocal,Year,Month,Day,Time_24hr,Acanthostomella norvegica,Actinoptychus senarius,Akashiwo sanguinea,Alexandrium pseudogonyaulax,Amphidinium spp. <30 µm cell height,Amphisolenia bidentata,Asterionellopsis glacialis,Asterionellopsis spp. ~50 µm length,Asteromphalus hyalinus,Bacillaria paxillifera,Bacteriastrum comosum,Bacteriastrum delicatulum,Bacteriastrum elongatum,Bacteriastrum furcatum,Bacteriastrum hyalinum,Centric diatom < 10 µm,Centric diatom 10-20 µm,Centric diatom 20-30 µm,Centric diatom 30-40 µm,Centric diatom 40-50 µm,Cerataulina pelagica,Cerataulina spp. ~150 µm length,Ceratocorys horrida,Ceratoperidinium falcatum,Chaetoceros aequatorialis,Chaetoceros affinis,Chaetoceros anastomosans,Chaetoceros atlanticus,Chaetoceros brevis/laciniosus,Chaetoceros coarctatus,Chaetoceros coarctatus (+ciliates),Chaetoceros compressus,Chaetoceros concavicorne,Chaetoceros convolutus,Chaetoceros criophilus,Chaetoceros curvisetus,Chaetoceros danicus,Chaetoceros debilis,Chaetoceros decipiens < 15 µm cell width,Chaetoceros decipiens > 15 µm cell width,Chaetoceros densus,Chaetoceros dichaetus,Chaetoceros didymus,Chaetoceros eibenii,Chaetoceros laeve,Chaetoceros lorenzianus,Chaetoceros messanense,Chaetoceros minimus,Chaetoceros neglectus,Chaetoceros peruvianus < 40 µm cell width,Chaetoceros peruvianus > 40 µm cell width,Chaetoceros radicans,Chaetoceros rostratus,Chaetoceros similis,Chaetoceros simplex,Chaetoceros socialis,Chaetoceros spp. < 10 µm cell width,Chaetoceros spp. 10-20 µm,Chaetoceros spp. 20-30 µm,Chaetoceros spp. 30-40 µm,Chaetoceros spp. 40-50 µm,Chaetoceros spp. 50-60 µm,Chaetoceros subtilis,Ciliate (naked < 25µm),Ciliate (naked 25-50 µm),Cladopyxis brachiolata,Climacocylis scalaroides,Climacodium frauenfeldianum,Codonellopsis morchella,Codonellopsis pusilla,Corethron pennatum,Coscinodiscus jonesianus,Coscinodiscus radiatus,Coscinodiscus spp. 100-150 µm,Coscinodiscus spp. 150-200 µm,Coscinodiscus spp. 200-300 µm,Coscinodiscus spp. 300-400 µm,Coscinodiscus spp. 400-500 µm,Coscinodiscus spp. 60-80 µm,Coscinodiscus spp. 80-100 µm,Coscinodiscus wailesii,Cryptophyta < 10 µm length,Cylindrotheca closterium,Cymatosira lorenziana,Cyttarocylis ampulla,Dactyliosolen blavyanus,Dactyliosolen fragilissimus,Dactyliosolen phuketensis,Dadayiella ganymedes,Detonula pumila,Dictyocha crux,Dictyocha fibula,Dictyocha fibula var. pentagona,Dictyocha speculum,Dictyocysta elegans,Dinophysis acuminata,Dinophysis acuta,Dinophysis caudata,Dinophysis dens,Dinophysis fortii,Dinophysis miles,Dinophysis tripos,Dinophysis truncata,Ditylum brightwellii < 40 µm width,Ditylum brightwellii > 40 µm width,Epiplocylis healdi,Eucampia cornuta,Eucampia spp. <100 µm cell length,Eucampia spp. >100 µm cell length,Eutintinnus apertus,Eutintinnus lususundae,Eutintinnus medius,Favella ehrenbergii,Flagellate <10 µm fusiform,Flagellate <10 µm round,Goniodoma polyedricum,Gonyaulax birostris,Gossleriella tropica,Grammatophora oceanica,Guinardia cylindrus,Guinardia delicatula,Guinardia flaccida <150 µm length,Guinardia flaccida >150 µm length,Guinardia striata,Guinardia striata (with Richelia),Gymnodinioid dinoflagellate 10-20 µm,Gymnodinioid dinoflagellate 20-30 µm,Gymnodinioid dinoflagellate 40-50 µm,Gymnodinium catenatum,Gyrodinium spp. 10-20 µm,Gyrodinium spp. 20-40 µm,Gyrodinium spp. 40-60 µm,Gyrodinium spp. 60-80 µm,Haslea wawrikae,Helicotheca tamesis,Laboea strobila,Lauderia annulata < 70 µm length,Lauderia annulata > 70 µm length,Leptocylindrus danicus,Leptocylindrus mediterraneus,Leptocylindrus minimus,Licmophora spp. < 150 µm,Licmophora spp. > 150 µm,Mesodinium rubrum,Mesoporos perforatus,Meuniera membranacea,Navicula cf. <20 µm length,Navicula cf. > 350 µm length,Navicula cf. 100-120 µm length,Navicula cf. 120-140 µm length,Navicula cf. 140-160 µm length,Navicula cf. 20-40 µm length,Navicula cf. 200-250 µm length,Navicula cf. 300-350 µm length,Navicula cf. 40-60 µm length,Navicula cf. 60-80 µm length,Navicula cf. 80-100 µm length,Navicula septentrionalis,Neostreptotheca subindica,Nitzschia bicapitata,Nitzschia closterium - INVALID use Ceratoneis closterium,Nitzschia longissima,Nitzschia spp. >300 µm length,Noctiluca scintillans,Octactis octonaria,Odontella spp. ~50 µm cell length,Odontella spp. <25 µm cell length,Odontella spp. >350 µm cell length,Odontella spp. 150-200 µm cell length,Ornithocercus quadratus,Oxytoxum caudatum,Oxytoxum laticeps,Oxytoxum parvum,Oxytoxum scolopax,Oxytoxum subulatum,Palmerina hardmaniana,Palmerina ostenfeldii,Paralia sulcata,Pennate diatom < 10 µm,Pennate diatom > 10 µm,Pennate diatom 75 - 100 µm,Phalacroma mitra,Phalacroma rotundatum,Planktoniella blanda,Planktoniella sol,Pleurosigma spp. < 150 µm,Pleurosigma spp. > 450 µm,Podolampas elegans,Podolampas palmipes,Podolampas spinifera,Proboscia alata,Proboscia alata ~ 50 µm cell width,Proboscia alata f. indica,Pronoctiluca pelagica,Prorocentrum arcuatum,Prorocentrum concavum,Prorocentrum cordatum,Prorocentrum dentatum,Prorocentrum gracile,Prorocentrum lima,Prorocentrum mexicanum,Prorocentrum micans,Prorocentrum minimum/cordatum,Prorocentrum rhathymum,Prorocentrum triestinum,Protoperidinium oceanicum,Protoperidinium ovatum,Protoperidinium pellucidum,Protorhabdonella simplex,Pseudo-nitzschia delicatissima complex <=3 µm,Pseudo-nitzschia seriata complex >3 µm,Pseudosolenia calcar-avis,Pseudosolenia spp. ~30 µm cell width,Pseudosolenia spp. ~60 µm cell width,Pyrocystis fusiformis,Pyrocystis lunula,Pyrocystis noctiluca,Pyrocystis robusta,Pyrophacus horologicum,Rhabdonella amor,Rhabdonella spiralis,Rhaphoneis amphiceros,Rhizosolenia bergonii,Rhizosolenia castracanei,Rhizosolenia clevei,Rhizosolenia fallax,Rhizosolenia formosa,Rhizosolenia hebetata,Rhizosolenia imbricata,Rhizosolenia imbricata (with Richelia),Rhizosolenia pungens,Rhizosolenia robusta,Rhizosolenia setigera,Rhizosolenia simplex,Rhizosolenia striata,Rhizosolenia styliformis,Rhizosolenia temperei,Salpingella acuminata,Salpingella costata,Salpingella subconica,Scrippsiella trochoidea,Stephanopyxis palmeriana,Stephanopyxis turris,Striatella unipunctata,Thalassionema bacillare,Thalassionema frauenfeldii,Thalassionema nitzschioides,Thalassionema spp. < 100 µm length,Thalassionema spp. > 100 µm length,Thalassiosira gravida,Thalassiosira spp. <10 µm,Thalassiosira spp. 10-20 µm,Thalassiosira spp. 20-40 µm,Thalassiosira spp. 40-60 µm,Thalassiosira spp. 60-80 µm,Thalassiosira spp. 80-100 µm,Tintinnopsis radix,Tintinnopsis tocantinensis,Toxarium undulatum,Triadinium polyedricum,Tripos arietinus,Tripos axialis,Tripos brevis,Tripos candelabrum,Tripos carriensis,Tripos contortus var. karstenii,Tripos euarcuatus,Tripos falcatus,Tripos furca,Tripos furca type,Tripos fusus,Tripos fusus type,Tripos gibberus,Tripos hexacanthus,Tripos horridus,Tripos limulus,Tripos lineatus,Tripos longirostrus,Tripos macroceros,Tripos massiliensis,Tripos muelleri,Tripos muelleri type,Tripos pentagonus,Tripos pentagonus var.tenerus,Tripos symmetricus,Tripos trichoceros,Tryblionella compressa,Undella claparedi,Unid dinoflagellate < 10 µm,Unid dinoflagellate > 10 µm,Xystonella treforti,Xystonellopsis cymatica
ROT20191011,Rottnest Island,-32,115.41667,2019-10-11 10:07:00,2019,10,11,10:07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787341.553217822,0,0,0,0,933145.544554456,0,0,0,0,0,0,46657.2772277228,699859.158415842,0,0,0,0,0,0,0,0,0,78384225.7425743,0,0,0,0,0,0,0,0,0,0,0,0,0,388810.643564357,14851.4851485149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32400.8869636964,3402093.13118812,0,0,0,0,0,394253.992574257,48601330.4455446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2633584.59351795,0,0,0,0,0,0,0,0,0,0,0,0,324876.237623762,0,0,0,0,0,1166431.93069307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113403.104372937,0,0,0,0,0,0,0,0,0,0,316831.683168317,148514.851485149,47777051.8811881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72992718.1518152,49.5,0,0,0,0,0,0,509290.101650165,0,0,0,0,0,0,0,160891.089108911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207365.676567657,0,2799436.63366337,0,0,0,0,0,0,0,0,0,642833.597359736,0,0,0,0,402030.205445545,0,0,0,0,0,0
YON20191009,Yongala,-19.30847,147.61842,2019-10-09 10:00:00,2019,10,9,10:00:00,0,0,0,0,0,0,3892477.60984848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5711981.81818182,0,0,0,7615975.75757576,0,0,0,0,0,0,6435499.51515152,0,594998.106060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5949981.06060606,282828.282828283,0,0,0,0,0,0,0,0,413193.129208754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385646.920594837,9475895.76318743,0,0,0,0,0,0,0,0,17135945.4545455,0,0,0,0,0,0,2379992.42424242,0,0,0,0,0,0,0,859772.263257576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6703645.32828283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1777777.77777778,363636.363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.04,28559909.0909091,35699886.3636364,0,505.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202020.202020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177177.213804714,0,0,0,1311640.26936027,0,0,0,0,410152.027777778,0,0,3300256.16161616,0,0,0
MAI20190925,Maria Island,-42.59667,148.23333,2019-09-25 10:03:00,2019,9,25,10:03:00,0,0,0,0,0,0,204604592.312549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784939809.149184,0,0,0,0,0,6590748.25174825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133279575.757576,12205089.3550894,228845425.407925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26066583.6940837,1554001.55400155,0,0,0,0,29292214.4522145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38850038.8500388,0,0,0,0,0,0,0,0,0,377776.575276575,18794384.6200096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12205089.3550894,0,0,0,0,0,1153380944.05594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6837606.83760684,12121212.1212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2719502.71950272,0,0,0,0,26851196.5811966,104353513.986014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211554.882154882,0,0,0,0,0,0,0,177177.213804714,0,0,0,0,0,0,0,0,0,0,0,5222383.37662338,0,0,0
PHB20190923,Port Hacking,-34.11923,151.22667,2019-09-24 09:36:00,2019,9,24,09:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146120.465116279,136987.936046512,0,0,0,0,0,0,0,0,0,231357.403100775,0,0,0,0,0,0,0,0,0,0,0,0,59491903.654485,9302.32558139535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9302325.58139535,0,0,0,0,0,0,0,0,0,608835.27131783,12350658.3610188,0,0,0,0,0,7778722.96046512,0,0,0,0,34289.6024806202,0,0,0,0,2374457.55813953,0,0,0,0,0,0,0,395895.135174419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475652.555717054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745823.207364341,0,0,0,0,0,0,0,0,0,0,148837.209302326,1032558.13953488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730602.325581395,3123324.94186047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6575420.93023256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20190917,Yongala,-19.30847,147.61842,2019-09-17 10:10:00,2019,9,17,10:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93212.010989011,258922.252747253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16398409.3406593,43956.043956044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863074.175824176,11795347.0695971,0,0,0,0,0,0,0,0,0,0,121520.843956044,0,0,0,0,4099602.33516484,0,0,0,0,0,0,0,233839.159512363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164835.164835165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307692.307692308,98901.0989010989,0,9709584.47802198,0,0,0,0,0,0,7192284.7985348,0,0,0,0,0,0,0,0,0,31070670.3296703,0,0,82.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13736.2637362637,0,0,0,0,194191.68956044,0,0,0,0,0,0,0,0,0,713474.652014652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20190916,North Stradbroke,-27.345,153.562,2019-09-16 10:20:00,2019,9,16,10:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14431679.0625,0,0,0,0,0,678583.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5089375.8,3769908,4712385,0,0,0,0,0,0,0,0,118752102,0,0,0,0,0,73631015.625,0,0,0,0,0,0,0,31415900,340000,0,0,0,0,7539816,261799.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436331.944444444,18435024.6527778,0,0,0,0,0,796393.065,39269875,0,144198981,0,0,0,0,0,0,3926987.5,0,0,589048.125,0,0,0,0,3830285.4328125,0,0,0,0,0,0,7068577.5,0,0,0,0,0,0,0,0,825000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6636608.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440000,1620000,0,0,0,0,0,0,0,0,13089958.3333333,0,0,157079500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,3534288.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502654.4,0,0,0
KAI20190909,Kangaroo Island,-35.83217,136.44733,2019-09-10 07:50:00,2019,9,10,07:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3607919.765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147262.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11219964.2857143,0,0,0,0,0,0,0,0,0,818122.395833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373998.80952381,8648722.4702381,0,0,0,0,0,0,0,0,0,0,258029.258666667,0,0,0,0,2159843.125,0,0,147262.03125,0,1432623.9448125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229074.270833333,0,0,377972.546875,0,0,23561.925,0,0,0,0,2e+05,15000,0,0,0,0,3015.9264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706857.75,0,514383.002666667,0,0,0,0,0,0,0,37500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628318,0,11309724,0,0,0,0,0,175405.441666667,0,0,649261.933333333,1298523.86666667,0,0,0,0,0,0,0,861693.257142857,0,0,0
MAI20190828,Maria Island,-42.59667,148.23333,2019-08-29 09:20:00,2019,8,29,09:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017288.09931507,0,0,0,0,0,0,0,0,0,0,4066852.80821918,0,0,2633771.34246575,15492772.6027397,31469694.3493151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017288099.31507,0,0,0,0,0,4487985.71428571,1068493.15068493,0,0,0,0,0,0,0,0,3362146.83219178,0,0,0,0,0,0,0,0,0,0,0,0,828493150.684932,0,0,0,0,0,0,0,0,607748.065476191,8321473.51190476,0,0,0,0,0,1090949.40410959,0,0,0,0,0,0,0,0,0,0,7531208.90410959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643835.61643836,246575.342465753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9469178.08219178,0,0,0,0,6885676.71232877,11619579.4520548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2827431,0,0,0,0,0,0,0,0,649261.933333333,0,0,0,0,0,0,0,0,1723386.51428571,0,0,0
PHB20190827,Port Hacking,-34.11923,151.22667,2019-08-28 09:59:00,2019,8,28,09:59:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37399880.952381,18433.1797235023,0,0,0,0,0,0,0,0,0,0,0,0,472541.46359447,0,0,0,0,0,749204.066820277,0,0,0,0,0,0,0,0,0,0,0,2312358.23092678,15583283.7301587,0,0,0,0,0,0,0,0,0,0,322748.908141321,0,0,0,0,2352573.15668203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120967.741935484,0,0,142569.124423963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138248.847926267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232241.196236559,0,0,32574.0898617512,0,0,0,0,36866.3594470046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6026206.62442396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598398.095238095,0,0,0,0,0,0,0,0,926551.889400922,0,0,0
YON20190826,Yongala,-19.30847,147.61842,2019-08-26 10:40:00,2019,8,26,10:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314159,0,0,0,0,0,0,0,0,0,0,248709.208333333,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130899.583333333,1308995.83333333,0,0,0,0,0,0,0,0,4241146.5,0,18430.6613333333,0,0,0,0,392698.75,0,0,0,0,0,0,0,106396.817578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54977.825,0,0,0,0,114537.135416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301592.64,0,0,0
NSI20190821,North Stradbroke,-27.345,153.562,2019-08-21 10:40:00,2019,8,21,10:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402031.90082645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11683599.1735537,0,0,0,15578132.231405,0,0,0,0,0,0,16512820.1652893,40243508.2644628,18255623.7086777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4462485.79545455,702479.338842975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169033.552858127,0,0,0,0,0,0,4936320.65082645,0,0,0,0,0,0,0,0,0,3245444.21487603,0,0,0,0,0,116835991.735537,0,1758625.08393595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13712001.8078512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11652892.5619835,2975206.61157025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3894533.05785124,11683599.1735537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467343.966942149,0,0,0
ROT20190819,Rottnest Island,-32,115.41667,2019-08-19 08:31:00,2019,8,19,08:31:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883572.1875,0,0,0,0,0,0,0,0,0,0,0,753981.6,4084067,2650716.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7853975,180000,0,0,0,0,0,0,0,0,0,0,0,99483.6833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589048.125,12435460.4166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3141590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204530.598958333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2180000,2010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4725000,0,0,471238.5,1060286.625,0,3848447.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1047196.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603185.28,0,0,0
YON20190808,Yongala,-19.30847,147.61842,2019-08-08 10:04:00,2019,8,8,10:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297499.053030303,0,0,0,106901326.388889,0,0,0,0,0,0,0,1903993.93939394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8885305.05050505,0,0,0,10154634.3434343,0,0,0,0,0,0,152319.515151515,7615975.75757576,793330.808080808,0,0,0,0,0,0,0,0,293215066.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,2776657.82828283,134680.134680135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198332.702020202,3966654.04040404,0,0,0,0,0,0,52888720.5387205,0,11423963.6363636,0,99289.7580246914,0,0,0,0,1057774.41077441,0,0,0,0,0,0,0,14902719.229798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404040.404040404,0,0,0,0,4469096.88552189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454545.45454545,2060606.06060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19039939.3939394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168350.168350168,0,0,0,0,951996.96969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
