LATITUDE,LONGITUDE,SAMPLE_TIME_UTC
-28.829165,114.44875,1995-06-14 18:56:00
-24.11,152.72,1983-12-06 00:00:00
-16.4,145.56,1928-09-28 00:00:00
-24.11,152.72,1983-12-05 00:00:00
-26.98,153.48,1985-09-09 00:00:00
-26.98,153.48,1985-09-10 00:00:00
-16.38,145.63,1928-11-02 00:00:00
-16.38,145.63,1928-09-11 00:00:00
-16.4,145.56,1928-12-15 00:00:00
-42.88579,147.71812,1993-07-18 00:00:00
-42.88579,147.71812,1993-11-17 00:00:00
-42.88579,147.71812,1994-02-23 00:00:00
-13.5,137.9,1988-01-01 00:00:00
-30.8804,153.0547,1954-01-01 00:00:00
-30.3086,153.1556,1954-01-01 00:00:00
-43.2539,147.2476,1954-01-01 00:00:00
-12.6,141.6,1987-09-20 00:00:00
-37.0806,149.9397,1942-08-01 00:00:00
-34.063,151.1709,1940-01-01 00:00:00
-38.3919,142.2588,1944-01-01 00:00:00
-34.762,138.51,1988-01-01 00:00:00
-33.8265,151.2783,1958-01-01 00:00:00
-42.88651,147.33928,(null)
-12.715,141.663,1991-01-01 00:00:00
-12.6,141.6,1991-12-05 00:00:00
-37.249,149.918,2005-01-01 00:00:00
-16.933,145.995,1990-01-01 00:00:00
-33.5353,151.3164,1958-01-01 00:00:00
-40.88,167.75,1961-01-30 00:00:00
-16.05,163.28,1960-02-21 00:00:00
-11.97,166.07,1960-02-19 00:00:00
-33.62,158.35,1960-02-03 00:00:00
-33.83,157.62,1960-11-20 00:00:00
-21.88,156.3,1962-01-16 00:00:00
-40.2,143.1,1947-05-05 00:00:00
-11.95556,124.39167,1959-01-01 00:00:00
-32.1,165,1947-03-22 00:00:00
-34.11923,151.22667,1971-10-22 00:00:00
-27.0263,153.4689,1959-01-01 00:00:00
-34.11923,151.22667,1972-03-27 00:00:00
-29.27383,114.91762,1959-01-01 00:00:00
-41,148.6833,1982-07-05 00:00:00
-20.1,152.3,1986-01-25 00:00:00
-40.55,148.6167,1984-09-11 00:00:00
-34.5833,152.15,1984-09-08 00:00:00
-27.206,153.2503,1961-01-01 00:00:00
-36.48571,117.88669,1961-01-01 00:00:00
-14.3087,150.8705,1961-01-01 00:00:00
-14.383,120.267,1982-04-23 00:00:00
-12.6,141.1,1989-08-01 00:00:00
-12.6,141.1,1991-12-05 00:00:00
-12.6,141.1,1992-03-28 00:00:00
-12.6,141.1,1990-03-28 00:00:00
-43.10662,147.71812,1993-05-10 00:00:00
-43.10662,147.71812,1994-01-06 00:00:00
-43.10662,147.71812,1994-01-25 00:00:00
-43.10662,147.03547,1994-03-14 00:00:00
-43.10662,147.71812,1994-12-05 00:00:00
-43.10662,147.71812,1995-01-23 00:00:00
-43.10662,147.03547,1995-04-20 00:00:00
-43.10662,147.03547,1995-06-01 00:00:00
-43.10662,147.03547,1995-04-10 00:00:00
-43.10662,147.03547,1993-01-11 00:00:00
-43.10662,147.71812,1994-06-02 00:00:00
-43.10662,147.71812,1994-08-18 00:00:00
-27.381,153.393,2010-10-05 00:00:00
-27.381,153.393,2009-08-06 00:00:00
-27.288,153.291,2009-10-05 00:00:00
-27.352,153.167,2010-03-10 00:00:00
-27.31,153.215,2010-06-10 00:00:00
-27.31,153.215,2010-02-09 00:00:00
-64.87783051,139.8753357,2001-12-04 00:00:00
-29.7,153.63,(null)
-24,154,(null)
-33.62,158.78,(null)
-59.13,149.982,1984-02-11 00:00:00
-47.9973,147.764,(null)
-35.0905,138.4679444,2011-04-27 00:00:00
-35.525128,138.829207,2013-05-01 00:00:00
-66.45799,139.99681,(null)
-35.867874,139.393587,2013-08-01 00:00:00
-43.8504982,148.0513,(null)
-66.51830333,139.74915,(null)
-66.58,140.24,2004-01-22 00:00:00
-66.456,140.2515,(null)
-36.163379,139.648933,2013-08-01 00:00:00
-35.71833333,137.9180556,2013-05-09 00:00:00
-33.5,151.3,(null)
-27.17,112.78,2005-07-29 05:29:56
-30,114.47,2007-05-25 10:25:00
-31.04,111.82,2003-10-09 12:24:00
-31.07,109.89,2003-10-20 23:01:00
-34.1176,151.2182,2002-06-04 00:00:00
-34.1176,151.2182,2002-01-09 00:00:00
(null),(null),2013-01-31 00:00:00
(null),(null),2009-10-12 00:00:00
(null),(null),2010-07-13 00:00:00
(null),(null),2011-07-11 00:00:00
-32.5857,151.97,2009-07-13 00:00:00
-32.5857,151.97,2006-10-07 00:00:00
-27.471,114.035,2000-11-25 07:04:08
-24.998,112.734,2000-11-15 15:00:08
-25.419,112.889,2000-11-22 14:31:01
-25,112.385,2000-11-15 17:27:35
-30.9144,152.993,2007-09-23 00:00:00
(null),(null),2005-09-12 00:00:00
(null),(null),2006-03-01 00:00:00
-30.9144,152.993,2008-09-23 00:00:00
(null),(null),2009-05-04 00:00:00
-29.4324,153.348,2007-09-09 00:00:00
-29.4324,153.348,2012-11-26 00:00:00
(null),(null),2006-05-09 00:00:00
(null),(null),2006-04-26 00:00:00
(null),(null),2005-07-26 00:00:00
(null),(null),2014-06-10 00:00:00
(null),(null),2007-10-23 00:00:00
(null),(null),2008-10-27 00:00:00
(null),(null),2008-05-13 00:00:00
-35.7046,150.18,2014-07-28 00:00:00
-35.7046,150.18,2006-09-05 00:00:00
-35.7046,150.18,2009-08-28 00:00:00
-35.7046,150.18,2011-06-15 00:00:00
-35.7046,150.18,2011-03-30 00:00:00
-35.7046,150.18,2011-04-12 00:00:00
-35.7046,150.18,2010-07-07 00:00:00
-31.6818,152.781,2008-03-18 00:00:00
-31.6818,152.781,2007-01-29 00:00:00
-31.6433,152.826,2007-03-19 00:00:00
-31.6433,152.826,2013-07-29 00:00:00
-31.6433,152.826,2012-12-03 00:00:00
-31.6433,152.826,2007-10-29 00:00:00
-31.6818,152.781,2012-09-03 00:00:00
-31.6433,152.826,2009-07-21 00:00:00
-31.6818,152.781,2006-09-13 00:00:00
-31.6433,152.826,2011-05-17 00:00:00
-31.6433,152.826,2009-12-08 00:00:00
-31.3983,152.891,2006-03-01 00:00:00
-32.6706,152.123,2005-10-14 00:00:00
-32.6706,152.123,2011-12-13 00:00:00
-32.6706,152.123,2010-10-04 00:00:00
-32.6706,152.123,2014-01-20 00:00:00
-32.6706,152.123,2007-05-01 00:00:00
-31.6276,152.791,2008-02-26 00:00:00
-31.6276,152.791,2008-11-03 00:00:00
-31.6276,152.791,2008-02-13 00:00:00
-31.6276,152.791,2010-09-28 00:00:00
-31.6276,152.791,2006-10-23 00:00:00
-32.6698,152.168,2008-08-05 00:00:00
-32.6698,152.168,2007-03-26 00:00:00
-32.6698,152.168,2007-10-09 00:00:00
-32.6698,152.168,2008-04-22 00:00:00
-31.3983,152.891,2008-04-15 00:00:00
-32.6698,152.168,2013-11-19 00:00:00
-31.3983,152.891,2013-07-08 00:00:00
-31.3983,152.891,2012-09-10 00:00:00
-33.5397,151.145,2010-08-02 00:00:00
-33.5604,151.151,2008-04-17 00:00:00
-33.5604,151.151,2008-06-26 00:00:00
-33.5397,151.145,2010-09-28 00:00:00
-33.5397,151.145,2009-12-21 00:00:00
-35.7051,150.141,2014-04-23 00:00:00
(null),(null),2007-04-11 00:00:00
-33.5604,151.151,2006-06-13 00:00:00
-33.5604,151.151,2010-03-29 00:00:00
-35.7051,150.141,2013-09-18 00:00:00
-35.7051,150.141,2010-10-06 00:00:00
-35.7051,150.141,2011-03-30 00:00:00
-35.7051,150.141,2013-08-26 00:00:00
-33.5552,151.233,2013-09-30 00:00:00
-33.5552,151.233,2005-12-06 00:00:00
-33.5552,151.233,2014-01-27 00:00:00
-33.5397,151.145,2009-05-06 00:00:00
-33.5397,151.145,2007-05-10 00:00:00
-33.5397,151.145,2007-10-12 00:00:00
-33.5401,151.201,2006-04-03 00:00:00
-33.5552,151.233,2011-10-10 00:00:00
-33.5552,151.233,2012-03-12 00:00:00
-33.5397,151.145,2011-09-15 00:00:00
-33.4632,151.326,2008-05-19 00:00:00
-31.8805,152.594,2006-01-30 00:00:00
-33.4632,151.326,2008-04-07 00:00:00
-33.49,151.351,2010-06-21 00:00:00
-33.4632,151.326,2009-01-06 00:00:00
-35.6729,150.129,2006-05-15 00:00:00
-35.6729,150.129,2006-08-12 00:00:00
-35.6729,150.129,2012-07-30 00:00:00
-35.6729,150.129,2014-07-17 00:00:00
-31.9417,152.603,2013-05-07 00:00:00
-31.8805,152.594,2013-04-26 00:00:00
-33.5228,151.233,2010-06-11 00:00:00
-31.8899,152.655,2006-01-16 00:00:00
-31.8899,152.655,2006-10-09 00:00:00
-33.5203,151.351,2009-12-07 00:00:00
-33.5228,151.233,2014-04-30 00:00:00
-33.5228,151.233,2013-11-15 00:00:00
-33.5228,151.233,2012-03-27 00:00:00
-33.5228,151.233,2012-06-27 00:00:00
-31.8805,152.594,2013-01-08 00:00:00
-31.8899,152.655,2013-02-21 00:00:00
-31.8899,152.655,2005-11-28 00:00:00
-35.6729,150.129,2009-04-30 00:00:00
-35.6729,150.129,2008-09-01 00:00:00
-33.4632,151.326,2011-07-11 00:00:00
-33.5203,151.351,2009-01-06 00:00:00
-33.5203,151.351,2009-01-19 00:00:00
-33.5203,151.351,2005-08-29 00:00:00
-33.5203,151.351,2008-02-25 00:00:00
-33.5203,151.351,2011-08-08 00:00:00
-33.49,151.351,2007-10-03 00:00:00
-33.49,151.351,2008-01-02 00:00:00
-33.49,151.351,2008-03-25 00:00:00
-33.49,151.351,2008-07-07 00:00:00
-33.49,151.351,2007-08-06 00:00:00
-33.49,151.351,2006-10-03 00:00:00
-33.49,151.351,2008-11-03 00:00:00
-33.49,151.351,2009-07-06 00:00:00
-32.6843,151.997,2012-05-07 00:00:00
-33.49,151.351,2006-01-23 00:00:00
-33.49,151.351,2012-06-15 00:00:00
-33.49,151.351,2006-05-01 00:00:00
-32.7614,151.986,2011-02-28 00:00:00
-32.7614,151.986,2012-09-24 00:00:00
-32.7614,151.986,2010-09-26 00:00:00
-32.7614,151.986,2013-09-23 00:00:00
-33.4937,151.373,2014-03-23 00:00:00
-33.4937,151.373,2007-03-19 00:00:00
-33.4937,151.373,2013-03-24 00:00:00
-33.4937,151.373,2006-06-13 00:00:00
-33.4937,151.373,2009-04-22 00:00:00
-32.6843,151.997,2009-07-27 00:00:00
-33.4937,151.373,2011-02-07 00:00:00
-33.4937,151.373,2011-07-11 00:00:00
-33.4937,151.373,2012-01-04 00:00:00
-33.4937,151.373,2006-11-13 00:00:00
-33.4937,151.373,2012-10-25 00:00:00
-32.6989,152.06,2009-01-12 00:00:00
-32.6989,152.06,2008-05-27 00:00:00
-32.733,152.053,2008-02-05 00:00:00
-32.733,152.053,2006-07-22 00:00:00
-34.0166,151.186,2005-10-18 00:00:00
-32.6989,152.06,2009-10-12 00:00:00
-32.6989,152.06,2005-12-19 00:00:00
-32.7614,151.986,2008-07-28 00:00:00
-32.7614,151.986,2007-06-12 00:00:00
-32.6989,152.06,2013-10-20 00:00:00
-32.6989,152.06,2013-11-05 00:00:00
-32.6989,152.06,2013-11-19 00:00:00
-32.6989,152.06,2014-08-04 00:00:00
-32.6989,152.06,2014-02-17 00:00:00
-34.0166,151.186,2012-04-23 00:00:00
-34.0166,151.186,2013-12-12 00:00:00
-32.733,152.053,2006-02-02 00:00:00
-32.733,152.053,2010-06-28 00:00:00
-32.733,152.053,2011-03-14 00:00:00
-32.733,152.053,2009-02-16 00:00:00
-34.0166,151.186,2011-07-11 00:00:00
-34.0166,151.186,2010-02-22 00:00:00
-34.0166,151.186,2011-11-08 00:00:00
-36.4238,150.054,2009-11-18 00:00:00
(null),(null),2008-07-15 00:00:00
-36.4238,150.054,2009-06-29 00:00:00
-36.4238,150.054,2009-01-09 00:00:00
(null),(null),2008-01-15 00:00:00
-36.4238,150.054,2010-03-01 00:00:00
-32.7226,152.065,2006-08-29 00:00:00
-32.7226,152.065,2007-02-19 00:00:00
-32.7226,152.065,2007-12-31 00:00:00
-32.7226,152.065,2006-10-07 00:00:00
-36.4238,150.054,2014-05-27 00:00:00
-36.4238,150.054,2007-01-08 00:00:00
-32.7226,152.065,2012-06-25 00:00:00
-32.7226,152.065,2011-08-12 00:00:00
-32.7226,152.065,2012-10-07 00:00:00
-36.8926,149.92,2010-04-08 00:00:00
-36.8985,149.887,2005-11-29 00:00:00
-36.8985,149.887,2008-05-27 00:00:00
-36.8985,149.887,2007-10-15 00:00:00
-36.8985,149.887,2009-04-27 00:00:00
-36.8985,149.887,2009-11-24 00:00:00
-36.8985,149.887,2006-07-10 00:00:00
-36.8985,149.887,2013-05-12 00:00:00
-36.8985,149.887,2012-08-22 00:00:00
(null),(null),2008-06-11 00:00:00
(null),(null),2010-11-11 00:00:00
(null),(null),2008-03-18 00:00:00
-30.7084,152.95,2007-02-05 00:00:00
-30.7084,152.95,2011-11-23 00:00:00
-30.6701,152.987,2011-02-07 00:00:00
-30.6701,152.987,2011-02-28 00:00:00
-30.7084,152.95,2012-07-18 00:00:00
-36.8926,149.92,2009-07-06 00:00:00
-30.8515,153.003,2007-09-11 00:00:00
-36.6747,149.986,2008-07-21 00:00:00
-30.6701,152.987,2011-08-31 00:00:00
-36.8926,149.92,2013-04-14 00:00:00
-36.8926,149.92,2013-10-20 00:00:00
-30.6701,152.987,2010-05-19 00:00:00
-30.6701,152.987,2008-12-08 00:00:00
(null),(null),2013-01-28 00:00:00
(null),(null),2014-01-28 00:00:00
-36.8926,149.92,2007-12-18 00:00:00
(null),(null),2010-05-25 00:00:00
(null),(null),2011-09-20 00:00:00
(null),(null),2011-05-16 00:00:00
(null),(null),2007-08-03 00:00:00
-36.6747,149.986,2008-11-18 00:00:00
-33.5326,151.265,2011-12-14 00:00:00
-33.5326,151.265,2006-02-20 00:00:00
-33.5326,151.265,2012-05-31 00:00:00
-33.5326,151.265,2007-11-05 00:00:00
-33.5326,151.265,2009-05-15 00:00:00
-33.5326,151.265,2009-03-16 00:00:00
-30.7084,152.95,2007-04-17 00:00:00
-33.5326,151.265,2010-03-29 00:00:00
-30.7084,152.95,2008-12-08 00:00:00
-32.6648,152.052,2009-11-16 00:00:00
-32.692,152.126,2005-11-08 00:00:00
-32.692,152.126,2012-08-13 00:00:00
-32.692,152.126,2010-07-13 00:00:00
-32.692,152.126,2010-10-11 00:00:00
-32.692,152.126,2009-12-13 00:00:00
-32.692,152.126,2006-11-13 00:00:00
-32.692,152.126,2012-11-18 00:00:00
-32.692,152.126,2012-09-10 00:00:00
-32.692,152.126,2014-04-07 00:00:00
-32.692,152.126,2013-12-02 00:00:00
-36.9674,149.889,2009-04-14 00:00:00
-36.9674,149.889,2006-10-11 00:00:00
-36.9674,149.889,2008-06-09 00:00:00
-36.9674,149.889,2008-11-11 00:00:00
-36.9674,149.889,2009-11-30 00:00:00
-32.6648,152.052,2006-04-24 00:00:00
-32.6648,152.052,2007-07-24 00:00:00
-32.6648,152.052,2006-05-25 00:00:00
-32.6648,152.052,2007-04-04 00:00:00
-32.6648,152.052,2009-07-13 00:00:00
-28.8763,153.569,2007-09-12 00:00:00
-28.8763,153.569,2014-03-21 00:00:00
-28.8763,153.569,2009-10-28 00:00:00
-32.6648,152.052,2011-05-09 00:00:00
-32.6648,152.052,2012-02-20 00:00:00
-34.8628,150.732,2011-05-31 00:00:00
-34.8628,150.732,2012-12-12 00:00:00
-34.8628,150.732,2010-06-23 00:00:00
-37.0763,149.892,2007-10-17 00:00:00
-34.8984,150.744,2009-08-05 00:00:00
-34.8984,150.744,2009-08-26 00:00:00
-37.0763,149.892,2006-01-03 00:00:00
-34.8984,150.744,2011-10-14 00:00:00
-34.8984,150.744,2011-04-15 00:00:00
-34.8628,150.732,2009-08-12 00:00:00
(null),(null),2010-12-20 00:00:00
-37.0912,149.914,2009-07-29 00:00:00
(null),(null),2012-02-27 00:00:00
-37.0912,149.914,2011-03-08 00:00:00
(null),(null),2012-09-25 00:00:00
-37.0763,149.892,2009-12-08 00:00:00
-37.0912,149.914,2012-10-10 00:00:00
-28.2137,153.504,2006-02-19 00:00:00
-28.2137,153.504,2009-10-06 00:00:00
-28.2137,153.504,2005-11-28 00:00:00
-28.2137,153.504,2009-08-18 00:00:00
-36.0389,150.108,2008-06-18 00:00:00
-36.0389,150.108,2007-01-18 00:00:00
-36.0389,150.108,2008-09-24 00:00:00
-36.0389,150.108,2007-05-17 00:00:00
-36.0683,150.131,2007-06-11 00:00:00
-36.0683,150.131,2006-06-21 00:00:00
-36.0389,150.108,2013-01-17 00:00:00
-36.0389,150.108,2013-06-11 00:00:00
-36.2126,150.117,2008-01-21 00:00:00
-36.2126,150.117,2008-05-12 00:00:00
-36.2126,150.117,2008-07-21 00:00:00
-36.2126,150.117,2007-08-20 00:00:00
-36.6234,150.017,2013-10-21 00:00:00
-36.6015,150.013,2005-12-05 00:00:00
-36.6015,150.013,2009-03-30 00:00:00
-36.2126,150.117,2010-08-08 00:00:00
-36.2126,150.117,2009-11-09 00:00:00
-28.1942,153.514,2011-03-17 00:00:00
-36.2126,150.117,2013-08-25 00:00:00
-36.6015,150.013,2007-08-22 00:00:00
-36.6015,150.013,2013-01-07 00:00:00
-36.6015,150.013,2012-08-06 00:00:00
-36.6015,150.013,2006-12-17 00:00:00
-36.6015,150.013,2007-06-25 00:00:00
-36.6015,150.013,2007-09-19 00:00:00
-36.6015,150.013,2010-03-22 00:00:00
-36.6015,150.013,2011-06-21 00:00:00
-36.6234,150.017,2009-03-30 00:00:00
-36.6015,150.013,2010-10-18 00:00:00
(null),(null),2012-04-19 00:00:00
(null),(null),2007-09-12 00:00:00
-36.2265,150.077,2006-04-12 00:00:00
-36.2265,150.077,2013-03-04 00:00:00
-36.2265,150.077,2007-05-06 00:00:00
-36.2265,150.077,2010-02-21 00:00:00
(null),(null),2014-03-12 00:00:00
(null),(null),2014-05-15 00:00:00
(null),(null),2013-05-16 00:00:00
-37.2408,149.926,2011-06-09 00:00:00
-37.2483,149.955,2012-10-07 00:00:00
-37.2483,149.955,2011-12-18 00:00:00
-37.2483,149.955,2011-04-11 00:00:00
-37.2483,149.955,2011-01-15 00:00:00
-37.2483,149.955,2007-09-16 00:00:00
-37.2483,149.955,2007-04-25 00:00:00
-37.2483,149.955,2007-10-14 00:00:00
-37.2483,149.955,2007-03-14 00:00:00
-37.2483,149.955,2008-03-16 00:00:00
-37.2483,149.955,2010-04-21 00:00:00
-37.2483,149.955,2010-07-11 00:00:00
-29.8773,153.264,2005-10-13 00:00:00
(null),(null),2007-11-29 00:00:00
-31.76416667,115.7075,1999-08-31 00:00:00
-32.16666667,115.6433333,1999-12-15 00:00:00
-37.2408,149.926,2013-08-04 00:00:00
-16.8195,145.8768,2000-08-08 00:00:00
-11.94792167,130.885615,2013-09-13 03:15:00
-16.66317,145.7017,2000-08-08 00:00:00
-30.95145062,153.2375,1999-01-27 13:50:00
-30.95222222,153.2902778,1999-01-27 15:30:00
-32.17016667,152.7753333,1999-01-28 19:39:00
-30.56666667,153.3766667,1998-11-16 00:00:00
-32.55277047,152.4933333,1999-01-30 07:25:00
-27.1799,153.3225,1999-01-20 04:00:00
-30.9477,153.2287,1999-01-23 03:00:00
-31.7241,152.8338,1999-01-25 08:00:00
-31.33333333,153.0997222,1998-11-23 00:00:00
-31.9164,152.7555,1999-01-28 03:00:00
-32.8303,152.1748,1998-11-15 18:00:00
-30.5127,153.0886,1998-11-16 08:00:00
-30.5459,153.1583,1998-11-17 06:00:00
-30.9284,153.162,1998-11-18 05:00:00
-31.3224,153.0818,1998-11-18 12:00:00
-32.0461,152.8488,1998-11-19 23:00:00
-30.9223,153.1115,1998-11-22 13:00:00
-31.3576,153.2279,1998-11-23 13:15:00
-31.2958,153.0278,1998-11-24 01:00:00
-32.83233333,152.0863333,1999-01-30 22:24:00
-29.99456667,153.4255,2011-12-05 23:15:00
-18.00016667,146.1418,2014-04-16 00:27:00
-18.0559,146.1875667,2012-06-29 00:30:00
-17.17383,146.008,2001-08-27 00:00:00
-13.87,143.8337,2000-08-04 00:00:00
-24.879,153.0283333,2013-02-07 22:46:00
-25.01,152.992,2013-02-07 23:38:00
-14.28,144.07605,2013-02-01 00:10:00
-17.75,146.1434667,2014-02-19 01:45:00
-17.0418,146.0099,2014-03-25 01:34:00
-38.02932358,144.5928192,2016-06-16 00:00:00
-38.10096741,144.3987274,2017-05-10 00:00:00
-12.3,122.61667,1982-04-25 00:00:00
-15.39,123.54,1982-04-23 00:00:00
-13.59474,136.52562,1982-03-21 00:00:00
-40.96972,145.6307,1982-02-28 17:00:00
-39.02578,147.8266,1982-08-29 19:00:00
-39.93685,143.25208,1982-03-09 03:00:00
-40.98631,149.05638,1979-08-29 19:00:00
-39.92468,146.45468,1980-10-23 22:00:00
-39.92468,146.45468,1980-10-24 23:00:00
-39.92468,146.45468,1980-10-25 00:00:00
-40.98897,143.26178,1982-03-18 07:00:00
-40.96972,145.6307,1982-09-15 15:00:00
-33.92,121.985,2008-07-04 00:00:00
-34.726,135.897,2017-06-19 00:00:00
-43.444,146.973,2003-12-31 00:00:00
-39.92468,146.45468,1980-01-24 14:00:00
-39.02578,147.8266,1979-09-01 12:00:00
-39.92468,146.45468,1980-09-03 22:00:00
-39.92468,146.45468,1980-10-08 21:00:00
-39.02578,147.8266,1980-11-18 22:00:00
-39.92468,146.45468,1980-10-28 12:00:00
-39.94995,149.05638,1980-02-16 19:00:00
-39.9331,144.79574,1979-03-05 01:00:00
-40.98897,143.26178,1979-09-21 13:00:00
-39.03432,149.0399,1980-10-18 22:00:00
-40.98631,149.05638,1980-10-20 01:00:00
-39.00279,144.76821,1980-08-09 11:00:00
-39.9331,144.79574,1980-08-10 12:00:00
-40.97802,147.86093,1980-10-17 22:00:00
-40.96972,145.6307,1980-10-17 23:00:00
-40.98897,143.26178,1980-08-11 02:00:00
-39.92468,146.45468,1981-09-14 11:00:00
-40.98897,143.26178,1980-08-10 05:00:00
-39.92468,146.45468,1980-10-02 22:00:00
-33.59869667,151.12327333,2003-12-12 00:00:00
-33.59869667,151.12327333,2006-09-07 00:00:00
-33.58666167,151.12044167,2005-02-01 00:00:00
-33.58666167,151.12044167,2005-08-09 00:00:00
-33.546255,151.23186833,2008-03-19 00:00:00
-33.58666167,151.12044167,2010-02-04 00:00:00
-33.58666167,151.12044167,2009-08-20 00:00:00
-33.58666167,151.12044167,2010-04-08 00:00:00
-33.52909333,151.14368333,2012-02-23 00:00:00
-33.40256333,151.01783833,2013-12-04 00:00:00
-33.56866833,151.24104667,2014-03-19 00:00:00
-33.52909333,151.14368333,2013-05-01 00:00:00
-33.47255,151.13343,2014-09-09 00:00:00
-33.52747333,151.2361,2014-12-18 00:00:00
-33.52747333,151.2361,2014-11-12 00:00:00
-33.56866833,151.24104667,2014-12-18 00:00:00
-33.47255,151.13343,2015-03-18 00:00:00
-33.47255,151.13343,2015-02-25 00:00:00
-33.56866833,151.24104667,2015-09-30 00:00:00
-33.58666167,151.12044167,2015-08-17 00:00:00
-33.56866833,151.24104667,2015-12-16 00:00:00
-33.52909333,151.14368333,2016-01-13 00:00:00
-33.52909333,151.14368333,2016-01-14 00:00:00
-33.40256333,151.01783833,2016-02-03 00:00:00
-33.56866833,151.24104667,2016-05-18 00:00:00
-33.40256333,151.01783833,2016-08-10 00:00:00
-33.58666167,151.12044167,2016-10-17 00:00:00
-33.52909333,151.14368333,2016-11-09 00:00:00
-33.58666167,151.12044167,2016-11-15 00:00:00
-33.47255,151.13343,2016-04-20 00:00:00
-33.56866833,151.24104667,2017-03-22 00:00:00
-33.40256333,151.01783833,2017-06-14 00:00:00
-33.58666167,151.12044167,2016-12-20 00:00:00
-33.546255,151.23186833,2016-12-22 00:00:00
-33.58666167,151.12044167,2018-04-10 00:00:00
-33.40256333,151.01783833,2018-08-02 00:00:00
-33.40256333,151.01783833,2018-06-13 00:00:00
-33.58666167,151.12044167,2018-10-08 00:00:00
-33.58666167,151.12044167,2018-11-13 00:00:00
-33.56866833,151.24104667,2018-02-06 00:00:00
-34.11758,151.21815,1965-04-27 00:00:00
-34.11758,151.21815,1966-01-06 00:00:00
-34.11758,151.21815,1966-01-14 00:00:00
-43.2689,147.082,1996-10-08 04:15:00
-43.0581,147.0419,1997-02-27 22:15:00
-43.2002,147.0993,1997-10-06 23:07:00
-43.2002,147.0993,1997-10-06 22:45:00
-43.1832,146.9815,1997-06-18 23:37:00
-43.2689,147.082,1997-06-17 04:10:00
-43.203,147.018,1997-02-17 23:13:00
-43.2136,147.0067,1997-02-18 00:00:00
-43.2219,147.0478,1998-05-19 05:49:00
-43.203,147.018,1997-04-02 01:00:00
-43.1832,146.9815,1997-04-02 01:20:00
-43.2689,147.082,1997-04-02 00:05:00
-43.2136,147.0067,1997-08-26 01:15:00
-43.203,147.018,1997-07-01 00:55:00
-43.1832,146.9815,1997-05-27 01:22:00
-43.203,147.018,1996-12-02 23:45:00
-43.2689,147.082,1998-02-23 23:58:00
-43.2689,147.082,1998-01-26 23:00:00
-43.1832,146.9815,1998-04-28 01:06:00
-43.2689,147.082,1998-04-13 23:25:00
-29.85,112.15,2011-08-27 00:00:00
-28.86,153.56,2000-07-10 00:00:00
-28.86,153.56,2000-09-04 00:00:00
-28.86,153.56,2000-01-17 00:00:00
-34.9275,135.0098,2011-04-01 00:00:00
-34.9275,135.0098,2012-04-01 00:00:00
-33.79,151.29,2013-01-09 00:00:00
-33.79,151.29,2012-02-01 00:00:00
-43.1166,147.6667,2013-07-31 00:00:00
-43.2,147.4333,2012-07-12 00:00:00
-43.0666,147.395,2012-09-18 00:00:00
-35.796095,150.829207,2011-11-01 00:00:00
-36.163379,157.829207,2011-11-01 00:00:00
-33.59869667,151.12327333,2006-02-08 00:00:00
-37.842,144.8985,2008-05-13 00:00:00
-38.05703354,144.8704071,2008-08-16 00:00:00
-38.33031845,144.7641144,2008-10-16 00:00:00
-38.00842667,144.881012,2009-01-12 00:00:00
-38.30340576,144.9913177,2009-01-12 00:00:00
-38.31292725,144.8686218,2009-07-07 00:00:00
-38.07698059,145.1150055,2010-03-14 00:00:00
-38.30340576,144.9913177,2010-05-13 00:00:00
-37.842,144.8985,2010-06-23 14:00:00
-38.33031845,144.7641144,2011-05-26 00:00:00
-38.07698059,145.1150055,2014-07-22 00:00:00
-37.87018967,144.9338074,2013-03-26 00:00:00
-38.27496338,144.6989136,2014-01-15 00:00:00
-27.11258,153.34058,2011-12-19 00:25:00
-27.3825,153.391667,2011-03-02 14:00:00
-12.3,140.8,1987-11-20 00:00:00
-12.5,141.3,1987-12-18 00:00:00
-12.5,141.3,1987-04-27 00:00:00
-16.4,145.56,1929-03-28 00:00:00
-16.38,145.63,1929-06-24 00:00:00
-21.63333,114.1617,1998-01-24 00:00:00
-26.98,153.48,1987-10-19 00:00:00
-26.64,153.15,1984-03-20 00:00:00
-24.98,153.2,1990-02-28 00:00:00
-23.44,151.91,1983-05-27 00:00:00
-16.7,146,1983-10-24 00:00:00
-26.98,153.48,1985-05-07 00:00:00
-16.38,145.63,1928-11-16 00:00:00
-21.836,114.3402,1999-01-14 00:00:00
-21.843,114.37,1998-11-22 00:00:00
-16.5,145.865,1928-08-24 00:00:00
-16.4,145.56,1928-12-17 00:00:00
-42.88579,147.71812,1994-01-26 00:00:00
-42.88579,147.71812,1994-02-20 00:00:00
-33.823,151.31,1931-02-27 00:00:00
-34.0742,151.1687,1942-01-01 00:00:00
-34.0742,151.1687,1954-01-01 00:00:00
-35.126,150.7314,1981-10-01 00:00:00
-34.063,151.1709,1984-09-15 00:00:00
-44.15,150,1994-01-10 00:00:00
-12.6,141.6,1989-03-07 00:00:00
-41.137,146.861,1987-01-01 00:00:00
-42.6451,148.0002,1958-01-01 00:00:00
-42.83,147.301,2001-12-21 00:00:00
-33.8265,151.2783,1934-01-01 00:00:00
-38.115,144.401,(null)
-42.654,147.99,2004-01-01 00:00:00
